void Simulation::allocateMemory(): 0.0000033800s
void Simulation::step(): 0.0009071940s
void Simulation::updateVelocity(): 0.0009096250s
void Simulation::updatePosition(): 0.0000010600s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0009348950s
void Simulation::updateVelocity(): 0.0008756140s
void Simulation::updatePosition(): 0.0000010310s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0008975450s
void Simulation::updateVelocity(): 0.0008845540s
void Simulation::updatePosition(): 0.0000017500s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0009073340s
void Simulation::updateVelocity(): 0.0008720340s
void Simulation::updatePosition(): 0.0000010100s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0008943140s
void Simulation::updateVelocity(): 0.0008667740s
void Simulation::updatePosition(): 0.0000065610s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0008940750s
void Simulation::updateVelocity(): 0.0009000240s
void Simulation::updatePosition(): 0.0000011900s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0009268650s
void Simulation::updateVelocity(): 0.0008756340s
void Simulation::updatePosition(): 0.0000010000s
void Simulation::preventMoveAgainstForce(): 0.0000006800s
void Simulation::step(): 0.0008977540s
void Simulation::updateVelocity(): 0.0008721740s
void Simulation::updatePosition(): 0.0000011000s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0008969240s
void Simulation::pairDistribution(double *histogram, int size, double coef): 0.0004067470s
double Simulation::Ekin(): 0.0000021500s
double Simulation::minDistance(int idx): 0.0000007900s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000176600s
double Simulation::minDistance(int idx): 0.0000391010s
double Simulation::minDistance(int idx): 0.0000008500s
double Simulation::minDistance(int idx): 0.0000693910s
double Simulation::minDistance(int idx): 0.0000159000s
double Simulation::minDistance(int idx): 0.0000694810s
double Simulation::minDistance(int idx): 0.0000388410s
double Simulation::minDistance(int idx): 0.0000006600s
double Simulation::minDistance(int idx): 0.0000454810s
double Simulation::minDistance(int idx): 0.0000137300s
double Simulation::minDistance(int idx): 0.0000375500s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000571210s
double Simulation::minDistance(int idx): 0.0000136100s
double Simulation::minDistance(int idx): 0.0000359300s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000604510s
double Simulation::minDistance(int idx): 0.0000133410s
double Simulation::minDistance(int idx): 0.0000359510s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000599310s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000366410s
double Simulation::minDistance(int idx): 0.0000132100s
double Simulation::minDistance(int idx): 0.0000751010s
double Simulation::minDistance(int idx): 0.0000509000s
double Simulation::minDistance(int idx): 0.0000212100s
double Simulation::minDistance(int idx): 0.0000007200s
double Simulation::minDistance(int idx): 0.0000616710s
double Simulation::minDistance(int idx): 0.0000134900s
double Simulation::minDistance(int idx): 0.0000366000s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000597510s
double Simulation::minDistance(int idx): 0.0000129110s
double Simulation::minDistance(int idx): 0.0000379410s
double Simulation::minDistance(int idx): 0.0000006100s
double Simulation::minDistance(int idx): 0.0000589210s
double Simulation::minDistance(int idx): 0.0000139800s
double Simulation::minDistance(int idx): 0.0000359810s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000139100s
double Simulation::minDistance(int idx): 0.0000580610s
double Simulation::minDistance(int idx): 0.0000366210s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000602010s
double Simulation::minDistance(int idx): 0.0000130400s
double Simulation::minDistance(int idx): 0.0000360710s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000606210s
double Simulation::minDistance(int idx): 0.0000130600s
double Simulation::minDistance(int idx): 0.0000366600s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000592310s
double Simulation::minDistance(int idx): 0.0000121700s
double Simulation::minDistance(int idx): 0.0000356310s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000628610s
double Simulation::minDistance(int idx): 0.0000152700s
double Simulation::minDistance(int idx): 0.0000380310s
double Simulation::minDistance(int idx): 0.0000007000s
double Simulation::minDistance(int idx): 0.0000580910s
double Simulation::minDistance(int idx): 0.0000356500s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000114900s
double Simulation::minDistance(int idx): 0.0000598100s
double Simulation::minDistance(int idx): 0.0000375510s
double Simulation::minDistance(int idx): 0.0000132610s
double Simulation::minDistance(int idx): 0.0000006900s
double Simulation::minDistance(int idx): 0.0000565810s
double Simulation::minDistance(int idx): 0.0000127000s
double Simulation::minDistance(int idx): 0.0000351110s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000123600s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000364800s
double Simulation::minDistance(int idx): 0.0001872930s
double Simulation::minDistance(int idx): 0.0001275420s
double Simulation::minDistance(int idx): 0.0000879710s
double Simulation::minDistance(int idx): 0.0001024010s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000358700s
double Simulation::minDistance(int idx): 0.0000127400s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000443010s
double Simulation::minDistance(int idx): 0.0000138200s
double Simulation::minDistance(int idx): 0.0000585110s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000362800s
double Simulation::minDistance(int idx): 0.0000156600s
double Simulation::minDistance(int idx): 0.0000737710s
double Simulation::minDistance(int idx): 0.0000445610s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000055400s
double Simulation::minDistance(int idx): 0.0000353700s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000116210s
double Simulation::minDistance(int idx): 0.0000070800s
double Simulation::minDistance(int idx): 0.0000158200s
double Simulation::minDistance(int idx): 0.0000005000s
double Simulation::minDistance(int idx): 0.0000168400s
double Simulation::minDistance(int idx): 0.0000580200s
double Simulation::minDistance(int idx): 0.0000352300s
double Simulation::minDistance(int idx): 0.0000111000s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000607710s
double Simulation::minDistance(int idx): 0.0000376210s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000113400s
double Simulation::minDistance(int idx): 0.0000602310s
double Simulation::minDistance(int idx): 0.0000375710s
double Simulation::minDistance(int idx): 0.0000125310s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000098100s
double Simulation::minDistance(int idx): 0.0000352310s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000541410s
double Simulation::minDistance(int idx): 0.0000447310s
double Simulation::minDistance(int idx): 0.0000359710s
double Simulation::minDistance(int idx): 0.0000115000s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000576410s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000100100s
double Simulation::minDistance(int idx): 0.0000354100s
double Simulation::minDistance(int idx): 0.0000119800s
double Simulation::minDistance(int idx): 0.0000588910s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000353800s
double Simulation::minDistance(int idx): 0.0000571510s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000116110s
double Simulation::minDistance(int idx): 0.0000352200s
double Simulation::minDistance(int idx): 0.0000637210s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000120010s
double Simulation::minDistance(int idx): 0.0000393610s
double Simulation::minDistance(int idx): 0.0000115700s
double Simulation::minDistance(int idx): 0.0000505510s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000572410s
double Simulation::minDistance(int idx): 0.0000409910s
double Simulation::minDistance(int idx): 0.0000121900s
double Simulation::minDistance(int idx): 0.0000007000s
double Simulation::minDistance(int idx): 0.0000449910s
double Simulation::minDistance(int idx): 0.0000709010s
double Simulation::minDistance(int idx): 0.0000196100s
double Simulation::minDistance(int idx): 0.0000456110s
double Simulation::minDistance(int idx): 0.0000007500s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000701810s
double Simulation::minDistance(int idx): 0.0000118610s
double Simulation::minDistance(int idx): 0.0000395810s
double Simulation::minDistance(int idx): 0.0000542710s
double Simulation::minDistance(int idx): 0.0000357210s
double Simulation::minDistance(int idx): 0.0000112700s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000100400s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000547710s
double Simulation::minDistance(int idx): 0.0000350810s
double Simulation::minDistance(int idx): 0.0000610410s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000121600s
double Simulation::minDistance(int idx): 0.0000358500s
double Simulation::minDistance(int idx): 0.0000119200s
double Simulation::minDistance(int idx): 0.0000576900s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000351300s
double Simulation::minDistance(int idx): 0.0000585510s
double Simulation::minDistance(int idx): 0.0000361010s
double Simulation::minDistance(int idx): 0.0000005000s
double Simulation::minDistance(int idx): 0.0000118010s
double Simulation::minDistance(int idx): 0.0000610010s
double Simulation::minDistance(int idx): 0.0000384010s
double Simulation::minDistance(int idx): 0.0000143710s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000556310s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000098900s
double Simulation::minDistance(int idx): 0.0000351100s
double Simulation::minDistance(int idx): 0.0000127400s
double Simulation::minDistance(int idx): 0.0000589210s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000357110s
double Simulation::minDistance(int idx): 0.0000651310s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000106700s
double Simulation::minDistance(int idx): 0.0000357110s
double Simulation::minDistance(int idx): 0.0000591510s
double Simulation::minDistance(int idx): 0.0000126710s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000354310s
double Simulation::minDistance(int idx): 0.0000622310s
double Simulation::minDistance(int idx): 0.0000122700s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000359300s
double Simulation::minDistance(int idx): 0.0000617210s
double Simulation::minDistance(int idx): 0.0000136300s
double Simulation::minDistance(int idx): 0.0000370600s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000611410s
double Simulation::minDistance(int idx): 0.0000108400s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000357500s
double Simulation::minDistance(int idx): 0.0000602710s
double Simulation::minDistance(int idx): 0.0000105200s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000357010s
double Simulation::minDistance(int idx): 0.0000595710s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000117400s
double Simulation::minDistance(int idx): 0.0000355500s
double Simulation::minDistance(int idx): 0.0000121900s
double Simulation::minDistance(int idx): 0.0000578310s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000355900s
double Simulation::minDistance(int idx): 0.0000582710s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000112010s
double Simulation::minDistance(int idx): 0.0000354100s
double Simulation::minDistance(int idx): 0.0000581810s
double Simulation::minDistance(int idx): 0.0000122400s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000355210s
double Simulation::minDistance(int idx): 0.0000578310s
double Simulation::minDistance(int idx): 0.0000108300s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000354810s
double Simulation::minDistance(int idx): 0.0000579910s
double Simulation::minDistance(int idx): 0.0000119600s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000354210s
double Simulation::minDistance(int idx): 0.0000591310s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000120300s
double Simulation::minDistance(int idx): 0.0000355800s
double Simulation::minDistance(int idx): 0.0000147100s
double Simulation::minDistance(int idx): 0.0000647310s
double Simulation::minDistance(int idx): 0.0000364210s
double Simulation::minDistance(int idx): 0.0000006400s
double Simulation::minDistance(int idx): 0.0000639510s
double Simulation::minDistance(int idx): 0.0000132800s
double Simulation::minDistance(int idx): 0.0000388410s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000600810s
double Simulation::minDistance(int idx): 0.0000124500s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000359000s
double Simulation::minDistance(int idx): 0.0000151600s
double Simulation::minDistance(int idx): 0.0000383010s
double Simulation::minDistance(int idx): 0.0000006300s
double Simulation::minDistance(int idx): 0.0000700610s
double Simulation::minDistance(int idx): 0.0000157610s
double Simulation::minDistance(int idx): 0.0000701410s
double Simulation::minDistance(int idx): 0.0000399810s
double Simulation::minDistance(int idx): 0.0000006300s
double Simulation::minDistance(int idx): 0.0000446810s
double Simulation::minDistance(int idx): 0.0000139610s
double Simulation::minDistance(int idx): 0.0000367210s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000579110s
double Simulation::minDistance(int idx): 0.0000138700s
double Simulation::minDistance(int idx): 0.0000365110s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000137600s
double Simulation::minDistance(int idx): 0.0000574010s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000352110s
double Simulation::minDistance(int idx): 0.0000637910s
double Simulation::minDistance(int idx): 0.0000155300s
double Simulation::minDistance(int idx): 0.0000398300s
double Simulation::minDistance(int idx): 0.0000006600s
double Simulation::minDistance(int idx): 0.0000625710s
double Simulation::minDistance(int idx): 0.0000137410s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000371210s
double Simulation::minDistance(int idx): 0.0000160700s
double Simulation::minDistance(int idx): 0.0000701510s
double Simulation::minDistance(int idx): 0.0000404610s
double Simulation::minDistance(int idx): 0.0000009300s
double Simulation::minDistance(int idx): 0.0000457210s
double Simulation::minDistance(int idx): 0.0000371910s
double Simulation::minDistance(int idx): 0.0000143600s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000605010s
double Simulation::minDistance(int idx): 0.0000133300s
double Simulation::minDistance(int idx): 0.0000358400s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000647210s
double Simulation::minDistance(int idx): 0.0000141900s
double Simulation::minDistance(int idx): 0.0000410600s
double Simulation::minDistance(int idx): 0.0000006200s
double Simulation::minDistance(int idx): 0.0000571510s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000103210s
double Simulation::minDistance(int idx): 0.0000349610s
double Simulation::minDistance(int idx): 0.0000127600s
double Simulation::minDistance(int idx): 0.0000598610s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000350210s
double Simulation::minDistance(int idx): 0.0000577910s
double Simulation::minDistance(int idx): 0.0000362510s
double Simulation::minDistance(int idx): 0.0000116200s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000548610s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000104700s
double Simulation::minDistance(int idx): 0.0000348800s
double Simulation::minDistance(int idx): 0.0000593110s
double Simulation::minDistance(int idx): 0.0000124100s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000350610s
double Simulation::minDistance(int idx): 0.0000574410s
double Simulation::minDistance(int idx): 0.0000350410s
double Simulation::minDistance(int idx): 0.0000004900s
double Simulation::minDistance(int idx): 0.0000112810s
double Simulation::minDistance(int idx): 0.0000575510s
double Simulation::minDistance(int idx): 0.0000349210s
double Simulation::minDistance(int idx): 0.0000005000s
double Simulation::minDistance(int idx): 0.0000106700s
double Simulation::minDistance(int idx): 0.0000569610s
double Simulation::minDistance(int idx): 0.0000004900s
double Simulation::minDistance(int idx): 0.0000111700s
double Simulation::minDistance(int idx): 0.0000348210s
double Simulation::minDistance(int idx): 0.0000598410s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000120500s
double Simulation::minDistance(int idx): 0.0000359000s
double Simulation::minDistance(int idx): 0.0000618010s
double Simulation::minDistance(int idx): 0.0000141210s
double Simulation::minDistance(int idx): 0.0000371310s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000630910s
double Simulation::minDistance(int idx): 0.0000146600s
double Simulation::minDistance(int idx): 0.0000386210s
double Simulation::minDistance(int idx): 0.0000006200s
double Simulation::minDistance(int idx): 0.0000454210s
double Simulation::minDistance(int idx): 0.0000137700s
double Simulation::minDistance(int idx): 0.0000006100s
double Simulation::minDistance(int idx): 0.0000693210s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000099210s
double Simulation::minDistance(int idx): 0.0000408410s
double Simulation::minDistance(int idx): 0.0000736420s
double Simulation::minDistance(int idx): 0.0000183300s
double Simulation::minDistance(int idx): 0.0000007400s
double Simulation::minDistance(int idx): 0.0000700810s
double Simulation::minDistance(int idx): 0.0000439010s
double Simulation::minDistance(int idx): 0.0000432310s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000137200s
double Simulation::minDistance(int idx): 0.0000697310s
double Simulation::minDistance(int idx): 0.0000124410s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000382310s
double Simulation::minDistance(int idx): 0.0000697420s
double Simulation::minDistance(int idx): 0.0000195800s
double Simulation::minDistance(int idx): 0.0000817010s
double Simulation::minDistance(int idx): 0.0000007400s
double Simulation::minDistance(int idx): 0.0000590110s
double Simulation::minDistance(int idx): 0.0000626610s
double Simulation::minDistance(int idx): 0.0000402000s
double Simulation::minDistance(int idx): 0.0000155810s
double Simulation::minDistance(int idx): 0.0000006600s
double Simulation::minDistance(int idx): 0.0000150800s
double Simulation::minDistance(int idx): 0.0000593010s
double Simulation::minDistance(int idx): 0.0000375010s
double Simulation::minDistance(int idx): 0.0000006200s
double Simulation::minDistance(int idx): 0.0000599610s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000113700s
double Simulation::minDistance(int idx): 0.0000353510s
double Simulation::minDistance(int idx): 0.0000134600s
double Simulation::minDistance(int idx): 0.0000006200s
double Simulation::minDistance(int idx): 0.0000617710s
double Simulation::minDistance(int idx): 0.0000389000s
double Simulation::minDistance(int idx): 0.0000135410s
double Simulation::minDistance(int idx): 0.0000443110s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000740520s
double Simulation::minDistance(int idx): 0.0000362700s
double Simulation::minDistance(int idx): 0.0000118100s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000443100s
double Simulation::minDistance(int idx): 0.0000141100s
double Simulation::minDistance(int idx): 0.0000363810s
double Simulation::minDistance(int idx): 0.0000589110s
double Simulation::minDistance(int idx): 0.0000006100s
double Simulation::minDistance(int idx): 0.0000620210s
double Simulation::minDistance(int idx): 0.0000131600s
double Simulation::minDistance(int idx): 0.0000374300s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000606410s
double Simulation::minDistance(int idx): 0.0000131000s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000366000s
double Simulation::avgMinDistance(): 0.0077236170s
void Simulation::updateVelocity(): 0.0010352860s
void Simulation::updatePosition(): 0.0000011500s
void Simulation::preventMoveAgainstForce(): 0.0000005400s
void Simulation::step(): 0.0010641270s
void Simulation::updateVelocity(): 0.0008977340s
void Simulation::updatePosition(): 0.0000010300s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0009206240s
void Simulation::updateVelocity(): 0.0008887450s
void Simulation::updatePosition(): 0.0000054600s
void Simulation::preventMoveAgainstForce(): 0.0000167000s
void Simulation::step(): 0.0009368950s
void Simulation::updateVelocity(): 0.0012689810s
void Simulation::updatePosition(): 0.0000052900s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0013016610s
void Simulation::updateVelocity(): 0.0010991980s
void Simulation::updatePosition(): 0.0000011300s
void Simulation::preventMoveAgainstForce(): 0.0000007000s
void Simulation::step(): 0.0011257280s
void Simulation::updateVelocity(): 0.0009417250s
void Simulation::updatePosition(): 0.0000010000s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0009673560s
void Simulation::updateVelocity(): 0.0008888240s
void Simulation::updatePosition(): 0.0000011000s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0009169740s
void Simulation::updateVelocity(): 0.0009241150s
void Simulation::updatePosition(): 0.0000009900s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0009496850s
void Simulation::updateVelocity(): 0.0009200540s
void Simulation::updatePosition(): 0.0000021710s
void Simulation::preventMoveAgainstForce(): 0.0000006800s
void Simulation::step(): 0.0009475550s
void Simulation::updateVelocity(): 0.0008773440s
void Simulation::updatePosition(): 0.0000071500s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0009112940s
void Simulation::updateVelocity(): 0.0008713540s
void Simulation::updatePosition(): 0.0000009300s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0008934040s
void Simulation::updateVelocity(): 0.0008898840s
void Simulation::updatePosition(): 0.0000010000s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0009148040s
void Simulation::updateVelocity(): 0.0008778940s
void Simulation::updatePosition(): 0.0000067410s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0009085850s
void Simulation::updateVelocity(): 0.0008585930s
void Simulation::updatePosition(): 0.0000010300s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0008850140s
void Simulation::updateVelocity(): 0.0008517430s
void Simulation::updatePosition(): 0.0000057100s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0008785940s
void Simulation::updateVelocity(): 0.0008779940s
void Simulation::updatePosition(): 0.0000009900s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0008999540s
void Simulation::updateVelocity(): 0.0008772340s
void Simulation::updatePosition(): 0.0000031500s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0009045050s
void Simulation::updateVelocity(): 0.0008788440s
void Simulation::updatePosition(): 0.0000010700s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0009036040s
void Simulation::updateVelocity(): 0.0008838540s
void Simulation::updatePosition(): 0.0000014500s
void Simulation::preventMoveAgainstForce(): 0.0000007200s
void Simulation::step(): 0.0009219350s
void Simulation::updateVelocity(): 0.0011286680s
void Simulation::updatePosition(): 0.0000012700s
void Simulation::preventMoveAgainstForce(): 0.0000007300s
void Simulation::step(): 0.0011610880s
void Simulation::updateVelocity(): 0.0009630160s
void Simulation::updatePosition(): 0.0000010800s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0009938560s
void Simulation::updateVelocity(): 0.0008900450s
void Simulation::updatePosition(): 0.0000010000s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0009131550s
void Simulation::updateVelocity(): 0.0008682340s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0008905040s
void Simulation::updateVelocity(): 0.0008856440s
void Simulation::updatePosition(): 0.0000053700s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0009162050s
void Simulation::updateVelocity(): 0.0008803640s
void Simulation::updatePosition(): 0.0000009600s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0009053640s
void Simulation::updateVelocity(): 0.0008566540s
void Simulation::updatePosition(): 0.0000009400s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0008784240s
void Simulation::updateVelocity(): 0.0008560040s
void Simulation::updatePosition(): 0.0000050300s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0008820040s
void Simulation::updateVelocity(): 0.0008757340s
void Simulation::updatePosition(): 0.0000009900s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0008986450s
void Simulation::updateVelocity(): 0.0008747840s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000005700s
void Simulation::step(): 0.0008968140s
void Simulation::updateVelocity(): 0.0008624840s
void Simulation::updatePosition(): 0.0000052200s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0008885640s
void Simulation::updateVelocity(): 0.0008768840s
void Simulation::updatePosition(): 0.0000084600s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0009068850s
void Simulation::updateVelocity(): 0.0008743940s
void Simulation::updatePosition(): 0.0000010300s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0009014140s
void Simulation::updateVelocity(): 0.0008578630s
void Simulation::updatePosition(): 0.0000009900s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0008845740s
void Simulation::updateVelocity(): 0.0008681640s
void Simulation::updatePosition(): 0.0000009400s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0008935140s
void Simulation::updateVelocity(): 0.0008664040s
void Simulation::updatePosition(): 0.0000071400s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0008945450s
void Simulation::updateVelocity(): 0.0008699640s
void Simulation::updatePosition(): 0.0000065000s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0009003650s
void Simulation::updateVelocity(): 0.0009840750s
void Simulation::updatePosition(): 0.0000011400s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0010110660s
void Simulation::updateVelocity(): 0.0009690060s
void Simulation::updatePosition(): 0.0000010200s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0009952160s
void Simulation::updateVelocity(): 0.0008923650s
void Simulation::updatePosition(): 0.0000010200s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0009173950s
